timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:15:05.464, 2, 0, 0, 136098, 143771, 117.07, 1980, 3201, 35, P0
2026/04/23 01:15:05.464, 3, 0, 0, 136098, 143771, 116.78, 1980, 3201, 32, P0
2026/04/23 01:15:05.464, 4, 0, 0, 136098, 143771, 118.76, 1980, 3201, 34, P0
2026/04/23 01:15:05.464, 5, 0, 0, 136098, 143771, 115.29, 1980, 3201, 32, P0
2026/04/23 01:15:05.464, 6, 0, 0, 136098, 143771, 119.77, 1980, 3201, 35, P0
2026/04/23 01:15:05.464, 7, 0, 0, 135426, 143771, 120.25, 1980, 3201, 33, P0
2026/04/23 01:15:06.464, 0, 0, 0, 139703, 143771, 120.53, 1980, 3201, 35, P0
2026/04/23 01:15:06.464, 1, 0, 0, 136098, 143771, 116.59, 1980, 3201, 32, P0
2026/04/23 01:15:06.464, 2, 0, 0, 136098, 143771, 117.04, 1980, 3201, 35, P0
2026/04/23 01:15:06.464, 3, 0, 0, 136098, 143771, 116.74, 1980, 3201, 32, P0
2026/04/23 01:15:06.464, 4, 0, 0, 136098, 143771, 118.74, 1980, 3201, 34, P0
2026/04/23 01:15:06.464, 5, 0, 0, 136098, 143771, 115.32, 1980, 3201, 32, P0
2026/04/23 01:15:06.464, 6, 0, 0, 136098, 143771, 119.46, 1980, 3201, 35, P0
2026/04/23 01:15:06.464, 7, 0, 0, 135426, 143771, 120.25, 1980, 3201, 33, P0
2026/04/23 01:15:07.465, 0, 0, 0, 139703, 143771, 120.52, 1980, 3201, 35, P0
2026/04/23 01:15:07.465, 1, 0, 0, 136098, 143771, 116.57, 1980, 3201, 32, P0
2026/04/23 01:15:07.465, 2, 0, 0, 136098, 143771, 117.01, 1980, 3201, 35, P0
2026/04/23 01:15:07.465, 3, 0, 0, 136098, 143771, 116.73, 1980, 3201, 32, P0
2026/04/23 01:15:07.465, 4, 0, 0, 136098, 143771, 118.73, 1980, 3201, 34, P0
2026/04/23 01:15:07.465, 5, 0, 0, 136098, 143771, 115.33, 1980, 3201, 32, P0
2026/04/23 01:15:07.465, 6, 0, 0, 136098, 143771, 119.63, 1980, 3201, 35, P0
2026/04/23 01:15:07.465, 7, 0, 0, 135426, 143771, 120.22, 1980, 3201, 33, P0
2026/04/23 01:15:08.465, 0, 0, 0, 139703, 143771, 120.49, 1980, 3201, 35, P0
2026/04/23 01:15:08.465, 1, 0, 0, 136098, 143771, 116.57, 1980, 3201, 32, P0
2026/04/23 01:15:08.465, 2, 0, 0, 136098, 143771, 117.03, 1980, 3201, 35, P0
2026/04/23 01:15:08.465, 3, 0, 0, 136098, 143771, 116.72, 1980, 3201, 32, P0
2026/04/23 01:15:08.465, 4, 0, 0, 136098, 143771, 118.72, 1980, 3201, 34, P0
2026/04/23 01:15:08.465, 5, 0, 0, 136098, 143771, 115.30, 1980, 3201, 32, P0
2026/04/23 01:15:08.465, 6, 0, 0, 136098, 143771, 119.64, 1980, 3201, 35, P0
2026/04/23 01:15:08.465, 7, 0, 0, 135426, 143771, 120.23, 1980, 3201, 33, P0
2026/04/23 01:15:09.465, 0, 0, 0, 139703, 143771, 120.47, 1980, 3201, 35, P0
2026/04/23 01:15:09.465, 1, 0, 0, 136098, 143771, 116.56, 1980, 3201, 32, P0
2026/04/23 01:15:09.465, 2, 0, 0, 136098, 143771, 116.98, 1980, 3201, 35, P0
2026/04/23 01:15:09.466, 3, 0, 0, 136098, 143771, 116.70, 1980, 3201, 32, P0
2026/04/23 01:15:09.466, 4, 0, 0, 136098, 143771, 118.68, 1980, 3201, 34, P0
2026/04/23 01:15:09.466, 5, 0, 0, 136098, 143771, 115.28, 1980, 3201, 32, P0
2026/04/23 01:15:09.466, 6, 0, 0, 136098, 143771, 119.44, 1980, 3201, 35, P0
2026/04/23 01:15:09.466, 7, 0, 0, 135426, 143771, 120.20, 1980, 3201, 33, P0
2026/04/23 01:15:10.466, 0, 0, 0, 139703, 143771, 120.46, 1980, 3201, 35, P0
2026/04/23 01:15:10.466, 1, 0, 0, 136098, 143771, 116.59, 1980, 3201, 32, P0
2026/04/23 01:15:10.466, 2, 0, 0, 136098, 143771, 116.97, 1980, 3201, 35, P0
2026/04/23 01:15:10.466, 3, 0, 0, 136098, 143771, 116.74, 1980, 3201, 32, P0
2026/04/23 01:15:10.466, 4, 0, 0, 136098, 143771, 118.70, 1980, 3201, 34, P0
2026/04/23 01:15:10.466, 5, 0, 0, 136098, 143771, 115.26, 1980, 3201, 32, P0
2026/04/23 01:15:10.466, 6, 0, 0, 136098, 143771, 119.68, 1980, 3201, 35, P0
2026/04/23 01:15:10.466, 7, 0, 0, 135426, 143771, 120.21, 1980, 3201, 33, P0
2026/04/23 01:15:11.466, 0, 0, 0, 139703, 143771, 120.42, 1980, 3201, 35, P0
2026/04/23 01:15:11.466, 1, 0, 0, 136098, 143771, 116.57, 1980, 3201, 32, P0
2026/04/23 01:15:11.466, 2, 0, 0, 136098, 143771, 116.95, 1980, 3201, 35, P0
2026/04/23 01:15:11.466, 3, 0, 0, 136098, 143771, 116.73, 1980, 3201, 32, P0
2026/04/23 01:15:11.466, 4, 0, 0, 136098, 143771, 118.71, 1980, 3201, 34, P0
2026/04/23 01:15:11.467, 5, 0, 0, 136098, 143771, 115.26, 1980, 3201, 32, P0
2026/04/23 01:15:11.467, 6, 0, 0, 136098, 143771, 119.43, 1980, 3201, 35, P0
2026/04/23 01:15:11.467, 7, 0, 0, 135426, 143771, 120.22, 1980, 3201, 33, P0
