timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:14:34.757, 4, 0, 0, 136422, 143771, 118.87, 1980, 3201, 35, P0
2026/04/23 01:14:34.757, 5, 0, 0, 136422, 143771, 112.78, 1980, 3201, 31, P0
2026/04/23 01:14:34.757, 6, 0, 0, 136422, 143771, 116.84, 1980, 3201, 35, P0
2026/04/23 01:14:34.757, 7, 0, 0, 135414, 143771, 112.89, 1980, 3201, 31, P0
2026/04/23 01:14:35.757, 0, 0, 0, 139979, 143771, 118.06, 1980, 3201, 35, P0
2026/04/23 01:14:35.757, 1, 0, 0, 136422, 143771, 110.55, 1980, 3201, 31, P0
2026/04/23 01:14:35.757, 2, 0, 0, 136422, 143771, 112.94, 1980, 3201, 33, P0
2026/04/23 01:14:35.757, 3, 0, 0, 136422, 143771, 113.69, 1980, 3201, 32, P0
2026/04/23 01:14:35.757, 4, 0, 0, 136422, 143771, 118.86, 1980, 3201, 35, P0
2026/04/23 01:14:35.757, 5, 0, 0, 136422, 143771, 112.77, 1980, 3201, 31, P0
2026/04/23 01:14:35.757, 6, 0, 0, 136422, 143771, 116.82, 1980, 3201, 35, P0
2026/04/23 01:14:35.757, 7, 0, 0, 135414, 143771, 112.90, 1980, 3201, 31, P0
2026/04/23 01:14:36.758, 0, 0, 0, 139979, 143771, 117.98, 1980, 3201, 35, P0
2026/04/23 01:14:36.758, 1, 0, 0, 136422, 143771, 110.53, 1980, 3201, 31, P0
2026/04/23 01:14:36.758, 2, 0, 0, 136422, 143771, 112.92, 1980, 3201, 33, P0
2026/04/23 01:14:36.758, 3, 0, 0, 136422, 143771, 113.63, 1980, 3201, 32, P0
2026/04/23 01:14:36.758, 4, 0, 0, 136422, 143771, 118.82, 1980, 3201, 35, P0
2026/04/23 01:14:36.758, 5, 0, 0, 136422, 143771, 112.81, 1980, 3201, 31, P0
2026/04/23 01:14:36.758, 6, 0, 0, 136422, 143771, 116.84, 1980, 3201, 35, P0
2026/04/23 01:14:36.758, 7, 0, 0, 135414, 143771, 112.87, 1980, 3201, 31, P0
2026/04/23 01:14:37.758, 0, 0, 0, 139979, 143771, 118.02, 1980, 3201, 35, P0
2026/04/23 01:14:37.758, 1, 0, 0, 136422, 143771, 110.48, 1980, 3201, 31, P0
2026/04/23 01:14:37.758, 2, 0, 0, 136422, 143771, 112.94, 1980, 3201, 33, P0
2026/04/23 01:14:37.758, 3, 0, 0, 136422, 143771, 113.68, 1980, 3201, 32, P0
2026/04/23 01:14:37.758, 4, 0, 0, 136422, 143771, 118.85, 1980, 3201, 35, P0
2026/04/23 01:14:37.758, 5, 0, 0, 136422, 143771, 112.74, 1980, 3201, 31, P0
2026/04/23 01:14:37.758, 6, 0, 0, 136422, 143771, 116.80, 1980, 3201, 35, P0
2026/04/23 01:14:37.758, 7, 0, 0, 135414, 143771, 112.90, 1980, 3201, 31, P0
2026/04/23 01:14:38.758, 0, 0, 0, 139979, 143771, 117.98, 1980, 3201, 35, P0
2026/04/23 01:14:38.759, 1, 0, 0, 136422, 143771, 110.47, 1980, 3201, 31, P0
2026/04/23 01:14:38.759, 2, 0, 0, 136422, 143771, 112.94, 1980, 3201, 33, P0
2026/04/23 01:14:38.759, 3, 0, 0, 136422, 143771, 113.65, 1980, 3201, 32, P0
2026/04/23 01:14:38.759, 4, 0, 0, 136422, 143771, 118.79, 1980, 3201, 35, P0
2026/04/23 01:14:38.759, 5, 0, 0, 136422, 143771, 112.78, 1980, 3201, 31, P0
2026/04/23 01:14:38.759, 6, 0, 0, 136422, 143771, 116.81, 1980, 3201, 35, P0
2026/04/23 01:14:38.759, 7, 0, 0, 135414, 143771, 112.90, 1980, 3201, 31, P0
2026/04/23 01:14:39.759, 0, 0, 0, 139979, 143771, 117.96, 1980, 3201, 35, P0
2026/04/23 01:14:39.759, 1, 0, 0, 136422, 143771, 110.51, 1980, 3201, 31, P0
2026/04/23 01:14:39.759, 2, 0, 0, 136422, 143771, 112.92, 1980, 3201, 33, P0
2026/04/23 01:14:39.759, 3, 0, 0, 136422, 143771, 113.66, 1980, 3201, 32, P0
2026/04/23 01:14:39.759, 4, 0, 0, 136422, 143771, 118.78, 1980, 3201, 35, P0
2026/04/23 01:14:39.759, 5, 0, 0, 136422, 143771, 112.75, 1980, 3201, 31, P0
2026/04/23 01:14:39.759, 6, 0, 0, 136422, 143771, 116.77, 1980, 3201, 35, P0
2026/04/23 01:14:39.759, 7, 0, 0, 135414, 143771, 112.88, 1980, 3201, 31, P0
2026/04/23 01:14:40.759, 0, 0, 0, 139979, 143771, 117.95, 1980, 3201, 35, P0
2026/04/23 01:14:40.760, 1, 0, 0, 136422, 143771, 110.47, 1980, 3201, 31, P0
2026/04/23 01:14:40.760, 2, 0, 0, 136422, 143771, 112.91, 1980, 3201, 33, P0
2026/04/23 01:14:40.760, 3, 0, 0, 136422, 143771, 113.57, 1980, 3201, 32, P0
2026/04/23 01:14:40.760, 4, 0, 0, 136422, 143771, 118.83, 1980, 3201, 35, P0
2026/04/23 01:14:40.760, 5, 0, 0, 136422, 143771, 112.75, 1980, 3201, 31, P0
2026/04/23 01:14:40.760, 6, 0, 0, 136422, 143771, 116.78, 1980, 3201, 35, P0
2026/04/23 01:14:40.760, 7, 0, 0, 135414, 143771, 112.86, 1980, 3201, 31, P0
2026/04/23 01:14:41.760, 0, 0, 0, 139979, 143771, 117.97, 1980, 3201, 35, P0
2026/04/23 01:14:41.760, 1, 0, 0, 136422, 143771, 110.50, 1980, 3201, 31, P0
2026/04/23 01:14:41.760, 2, 0, 0, 136422, 143771, 112.91, 1980, 3201, 33, P0
2026/04/23 01:14:41.760, 3, 0, 0, 136422, 143771, 113.22, 1980, 3201, 32, P0
2026/04/23 01:14:41.760, 4, 0, 0, 136422, 143771, 118.78, 1980, 3201, 35, P0
2026/04/23 01:14:41.760, 5, 0, 0, 136422, 143771, 112.74, 1980, 3201, 31, P0
2026/04/23 01:14:41.760, 6, 0, 0, 136422, 143771, 116.80, 1980, 3201, 35, P0
2026/04/23 01:14:41.760, 7, 0, 0, 135414, 143771, 112.86, 1980, 3201, 31, P0
2026/04/23 01:14:42.760, 0, 0, 0, 139979, 143771, 117.92, 1980, 3201, 35, P0
2026/04/23 01:14:42.761, 1, 0, 0, 136422, 143771, 110.46, 1980, 3201, 31, P0
2026/04/23 01:14:42.761, 2, 0, 0, 136422, 143771, 112.92, 1980, 3201, 33, P0
2026/04/23 01:14:42.761, 3, 0, 0, 136422, 143771, 113.21, 1980, 3201, 32, P0
2026/04/23 01:14:42.761, 4, 0, 0, 136422, 143771, 118.79, 1980, 3201, 35, P0
2026/04/23 01:14:42.761, 5, 0, 0, 136422, 143771, 112.71, 1980, 3201, 31, P0
2026/04/23 01:14:42.761, 6, 0, 0, 136422, 143771, 116.78, 1980, 3201, 35, P0
2026/04/23 01:14:42.761, 7, 0, 0, 135414, 143771, 112.87, 1980, 3201, 31, P0
2026/04/23 01:14:43.761, 0, 0, 0, 139979, 143771, 117.92, 1980, 3201, 35, P0
2026/04/23 01:14:43.761, 1, 0, 0, 136422, 143771, 110.48, 1980, 3201, 31, P0
2026/04/23 01:14:43.761, 2, 0, 0, 136422, 143771, 112.91, 1980, 3201, 33, P0
2026/04/23 01:14:43.761, 3, 0, 0, 136422, 143771, 113.22, 1980, 3201, 32, P0
2026/04/23 01:14:43.761, 4, 0, 0, 136422, 143771, 118.80, 1980, 3201, 35, P0
2026/04/23 01:14:43.761, 5, 0, 0, 136422, 143771, 112.73, 1980, 3201, 31, P0
2026/04/23 01:14:43.761, 6, 0, 0, 136422, 143771, 116.74, 1980, 3201, 35, P0
2026/04/23 01:14:43.761, 7, 0, 0, 135414, 143771, 112.84, 1980, 3201, 31, P0
2026/04/23 01:14:44.761, 0, 0, 0, 139979, 143771, 117.96, 1980, 3201, 35, P0
2026/04/23 01:14:44.763, 1, 0, 0, 136422, 143771, 110.47, 1980, 3201, 31, P0
2026/04/23 01:14:44.765, 2, 0, 0, 136422, 143771, 112.88, 1980, 3201, 33, P0
2026/04/23 01:14:44.767, 3, 0, 0, 136422, 143771, 113.22, 1980, 3201, 32, P0
2026/04/23 01:14:44.769, 4, 0, 0, 136422, 143771, 118.77, 1980, 3201, 35, P0
2026/04/23 01:14:44.772, 5, 0, 0, 136422, 143771, 112.75, 1980, 3201, 31, P0
2026/04/23 01:14:44.774, 6, 0, 0, 136422, 143771, 116.72, 1980, 3201, 35, P0
2026/04/23 01:14:44.774, 7, 0, 0, 135414, 143771, 112.87, 1980, 3201, 31, P0
2026/04/23 01:14:45.774, 0, 0, 0, 139979, 143771, 117.93, 1980, 3201, 35, P0
